Rk,Tm▲,Year,G,W,L,T,W-L%,PF/Game,PA/Game,PC/Game,Att/game,Cmp%,yds/att,td/att,int/att,SK/ATT,Rate,Att/Game,Y/A,TD?att,Y/P,DY/P,TO/Game,Top/Game,1stD/game,Rsh1st/Game,Pass1st/game,Pen1st/game,3d/Game,3D%,4datt/game,4D%,TD/game,XP%,FGA/G,FG%,2PA/G,Pnt/Game,Y/P,OXP%,OXPM%G,OFG%,OFGM/G,OSFTG/G,OPATT/G,Cmp%,OYDS/ATT,OTD/ATT,O INT/ATT,OSK/ATT,Rate,OATT/Game,Y/A,Otd/ATT,OTOT?game,OTO/Game,Opp1stD,Opp3DConv,Opp3D%,Opp4DConv,Opp4D%,Q1/Game,Q2.game,Q3 game,Q4 game,OQ1,OQ2,OQ3,OQ4,OVER UNDER/ GAME,OU Result,,,60,COMPUTATION STATS -->,Q1,Q2,Q3,Q4,OQ1,OQ2,OQ3,OQ4,Over/Under,Opp4DAtt,Opp3DAtt,1stDOpp,Yds,TD,Int,Sk,Att,TD,TO,Tot,FGM,2PA,Pnt,XPA,XPM,Att,Md,Att,Sfty,4DAtt,Pass,Pen,3DAtt,TD,XPA,XPM,FGA,TO,Att,Rsh,ToP,1stD,TD,,Sk,PA,TD,PF,Cmp,PD,PC,Att,Yds,Int,,,,
BUF2000,BUF,2000,9.00,5.00,4.00,0.00,0.56,19.89,20.67,40.56,35.22,57.40,6.51,0.03,0.01,0.09,86.10,29.11,3.76,0.01,5.02,4.56,1.22,0.02,19.22,6.78,11.22,1.22,15.33,0.38,0.56,0.80,1.89,1.00,2.56,0.87,0.00,6.44,29.07,1.00,1.78,0.89,1.78,0.11,30.78,60.60,6.31,0.05,0.04,0.06,80.10,26.22,2.86,0.02,269.00,2.00,14.67,13.67,0.36,0.67,0.83,2.56,7.89,2.22,6.56,2.56,5.56,5.11,7.44,39.61,6.00,3.00,0.00,39,,23,71,20,59,23,50,46,67,356.5,6,123,132,1747,13,11,18,236,4,18,2421,20,0,58,16,16,18,16,277,1,5,101,11,138,17,17,17,23,11,262,61,4:48:27,173,4,,29,186,11,179,182,-7,365,317,2065,4,,,,
CAR2000,CAR,2000,9.00,4.00,5.00,0.00,0.44,20.33,17.00,37.33,33.89,60.70,6.41,0.04,0.03,0.12,83.20,23.67,3.48,0.01,4.87,5.55,1.89,0.02,18.11,3.89,11.89,2.33,12.44,0.37,1.22,0.55,1.89,1.00,2.67,0.88,0.11,3.78,38.15,0.93,1.44,0.60,1.33,0.22,32.67,63.60,6.79,0.02,0.02,0.06,83.70,26.67,4.45,0.04,340.44,1.78,17.89,12.89,0.37,1.44,0.39,5.22,8.89,2.89,3.33,2.22,4.78,3.67,6.00,47.78,1.00,7.00,1.00,CAR,,47,80,26,30,20,43,33,54,430,13,116,161,1997,6,6,18,240,10,16,3064,21,1,34,14,13,20,12,294,2,11,107,21,112,17,16,16,24,17,213,35,4:31:45,163,3,,36,153,12,183,185,30,336,305,1956,9,,,,
CHI2000,CHI,2000,9.00,2.00,7.00,0.00,0.22,15.22,25.11,40.33,34.44,57.70,5.49,0.03,0.03,0.08,71.80,25.78,4.61,0.02,4.88,5.47,1.67,0.02,15.33,6.00,8.78,0.44,13.89,0.30,1.67,0.47,1.67,1.00,1.67,0.73,0.11,6.00,24.07,1.00,2.89,0.67,1.11,0.00,32.22,62.80,6.85,0.06,0.02,0.06,95.60,30.56,4.37,0.04,354.22,1.33,19.56,14.00,0.39,1.00,0.78,4.44,3.67,3.89,3.22,2.56,7.89,6.67,8.00,41.50,5.00,3.00,1.00,40,,40,33,35,29,23,71,60,72,373.5,9,126,176,1986,17,6,18,275,10,12,3188,11,1,54,26,26,15,10,290,0,15,79,4,125,15,14,14,15,15,232,54,4:19:31,138,5,,26,226,8,137,179,-89,363,310,1703,9,,,,
CIN2000,CIN,2000,9.00,2.00,7.00,0.00,0.22,9.67,21.56,31.22,29.56,43.60,3.83,0.01,0.03,0.12,45.50,28.11,5.02,0.03,4.14,5.06,2.22,0.02,13.89,6.44,5.89,1.56,14.33,0.30,1.67,0.40,1.11,1.00,1.11,0.50,0.00,6.56,29.37,1.00,2.33,0.79,1.67,0.11,33.11,58.10,6.28,0.05,0.02,0.05,85.20,32.00,4.06,0.02,337.67,1.22,19.11,14.67,0.38,1.00,0.22,1.11,4.56,1.89,2.11,5.22,7.67,4.00,4.67,37.61,3.00,6.00,0.00,45,,10,41,17,19,47,69,36,42,338.5,9,132,172,1871,14,6,15,288,6,11,3039,5,0,59,21,21,19,15,298,1,15,53,14,129,10,10,10,10,20,253,58,4:02:37,125,7,,33,194,2,87,116,-107,281,266,1019,9,,,,
CLE2000,CLE,2000,10.00,2.00,8.00,0.00,0.20,10.10,23.30,33.40,31.00,58.70,5.73,0.02,0.05,0.06,65.40,20.10,3.28,0.01,4.61,4.81,1.70,0.02,11.50,3.10,7.60,0.90,12.90,0.30,1.20,0.25,1.10,1.00,1.10,0.73,0.00,6.20,30.44,1.00,2.20,0.88,2.30,0.20,31.10,51.40,6.11,0.03,0.02,0.08,76.60,36.50,4.05,0.03,337.70,0.90,20.70,14.30,0.41,1.00,0.70,4.10,2.10,1.90,2.00,1.60,11.40,6.00,4.30,38.30,4.00,6.00,0.00,44,,41,21,19,20,16,114,60,43,383,10,143,207,1900,10,5,26,365,11,9,3377,8,0,62,22,22,26,23,311,2,12,76,9,129,11,11,11,11,17,201,31,4:20:16,115,4,,18,233,7,101,182,-132,334,310,1777,14,,,,
DAL2000,DAL,2000,9.00,3.00,6.00,0.00,0.33,22.67,23.67,46.33,27.33,57.70,6.09,0.05,0.05,0.08,72.20,29.22,4.40,0.04,5.02,5.21,2.33,0.02,18.22,8.00,8.11,2.11,11.89,0.39,1.33,0.58,2.56,1.00,1.56,0.93,0.22,3.89,19.20,1.00,2.33,0.89,1.78,0.00,31.11,62.10,5.83,0.05,0.03,0.04,81.40,34.44,4.82,0.03,347.22,1.44,20.56,13.56,0.43,1.44,0.54,3.89,7.44,4.78,6.22,3.00,7.56,4.00,8.11,42.56,5.00,4.00,0.00,60,,35,67,43,56,27,68,36,73,383,13,122,185,1632,13,9,10,310,10,13,3125,13,2,35,21,21,18,16,280,0,12,73,19,107,23,21,21,14,21,263,72,4:19:19,164,9,,20,213,12,204,142,-9,417,246,1497,13,,,,
DEN2000,DEN,2000,9.00,5.00,4.00,0.00,0.56,29.78,22.33,52.11,37.11,62.90,7.47,0.05,0.01,0.05,100.30,32.11,4.22,0.02,5.80,5.82,1.11,0.02,24.78,7.33,15.00,2.44,13.78,0.44,1.11,0.50,3.33,1.00,2.67,0.79,0.56,3.67,41.33,1.00,2.67,0.78,0.78,0.00,32.11,54.00,6.84,0.05,0.06,0.09,72.20,20.78,5.09,0.04,325.22,2.67,17.44,10.89,0.35,0.67,0.17,7.44,9.33,7.00,6.00,4.22,8.00,6.56,3.56,44.33,8.00,1.00,0.00,40,,67,84,63,54,38,72,59,32,399,6,98,157,1976,15,16,27,187,8,24,2927,19,5,33,24,24,9,7,289,0,10,135,22,124,30,25,25,24,10,289,66,5:09:28,223,7,,17,201,18,268,210,67,469,334,2495,4,,,,
DET2000,DET,2000,9.00,5.00,4.00,0.00,0.56,18.78,20.78,39.56,32.89,53.70,5.17,0.03,0.04,0.11,64.60,25.11,3.91,0.03,4.35,5.46,1.89,0.02,16.00,6.00,8.78,1.22,13.67,0.31,0.56,0.40,2.00,1.00,2.00,0.72,0.44,6.11,31.18,1.00,2.11,0.88,1.56,0.22,32.33,60.50,6.55,0.04,0.05,0.05,70.80,28.44,4.54,0.03,340.67,2.89,17.78,13.44,0.41,0.89,0.25,3.33,5.67,3.56,6.22,6.11,5.22,4.89,4.56,40.50,5.00,4.00,0.00,40,,30,51,32,56,55,47,44,41,364.5,8,121,160,1905,11,16,15,256,8,26,3066,13,4,55,19,19,16,14,291,2,5,79,11,123,18,14,14,18,17,226,54,4:20:46,144,8,,33,187,8,169,159,-18,356,296,1531,11,,,,
GNB2000,GNB,2000,9.00,4.00,5.00,0.00,0.44,21.56,20.78,42.33,35.78,59.30,6.39,0.04,0.03,0.07,81.00,23.78,3.81,0.02,5.14,5.00,2.22,0.02,19.11,4.89,12.00,2.22,12.33,0.34,0.56,0.80,2.11,1.00,2.44,0.91,0.22,5.11,25.07,1.00,2.44,0.79,1.22,0.00,32.44,55.10,6.32,0.05,0.04,0.09,77.70,27.22,3.93,0.02,312.00,1.56,17.11,14.44,0.42,0.22,0.50,3.44,5.11,6.33,6.00,3.33,7.11,6.56,3.78,42.94,5.00,4.00,0.00,GNB,,31,46,57,54,30,64,59,34,386.5,2,130,154,1844,16,12,25,245,4,14,2808,20,2,46,22,22,14,11,292,0,5,108,20,111,19,16,16,22,20,214,44,4:32:12,172,7,,23,187,12,194,191,7,381,322,2058,9,,,,
IND2000,IND,2000,9.00,6.00,3.00,0.00,0.67,28.44,22.00,50.44,35.44,65.50,8.39,0.06,0.03,0.03,100.30,26.78,4.42,0.03,6.56,5.20,2.11,0.02,22.44,6.89,13.56,2.00,11.56,0.48,0.56,0.80,3.33,1.00,1.67,0.93,0.44,3.56,25.59,1.00,2.44,0.80,1.33,0.00,32.56,61.40,6.43,0.05,0.02,0.08,89.50,29.33,4.27,0.03,334.67,1.22,19.89,13.67,0.42,0.89,0.63,4.67,8.56,4.89,10.33,2.56,8.22,6.56,4.67,44.83,6.00,3.00,0.00,45,,42,77,44,93,23,74,59,42,403.5,8,123,179,1884,14,6,22,264,8,11,3012,14,4,32,22,22,15,12,293,0,5,122,18,104,30,26,26,15,19,241,62,4:27:46,202,9,,10,198,20,256,209,58,454,319,2676,10,,,,
JAX2000,JAX,2000,9.00,3.00,6.00,0.00,0.33,18.33,23.00,41.33,37.00,61.30,6.20,0.04,0.03,0.11,79.80,27.44,3.71,0.01,4.82,5.59,2.33,0.02,19.33,5.11,12.89,1.33,15.11,0.41,0.89,0.25,1.78,1.00,2.33,0.86,0.00,5.11,24.78,1.00,2.56,0.80,1.33,0.11,29.89,58.00,7.32,0.06,0.03,0.06,91.20,28.22,4.08,0.03,333.89,2.00,16.78,12.22,0.32,0.44,0.50,4.33,7.00,1.44,4.89,4.22,7.22,5.22,6.33,39.50,4.00,5.00,0.00,60,,39,63,13,44,38,65,47,57,355.5,4,110,151,1968,16,7,15,254,8,18,3005,18,0,46,23,23,15,12,269,1,8,116,12,136,16,15,15,21,21,247,46,4:36:58,174,4,,38,207,12,165,204,-42,372,333,2064,11,,,,
KAN2000,KAN,2000,9.00,5.00,4.00,0.00,0.56,27.00,23.89,50.89,34.78,61.30,8.02,0.07,0.03,0.05,99.30,24.44,3.26,0.03,5.87,5.34,1.33,0.02,20.44,4.33,13.67,2.44,12.67,0.39,0.67,0.33,3.56,1.00,1.22,0.64,0.22,5.22,25.47,1.00,2.56,0.71,1.33,0.00,34.89,64.00,6.30,0.05,0.04,0.08,85.00,28.78,4.71,0.03,355.56,2.33,21.56,12.78,0.44,0.78,0.71,3.78,9.22,6.11,7.89,4.89,7.22,4.89,6.56,42.89,5.00,3.00,1.00,45,,34,83,55,71,44,65,44,59,386,7,115,194,1979,16,12,26,259,7,21,3200,7,2,47,23,23,17,12,314,0,6,123,22,114,32,30,30,11,12,220,39,4:10:37,184,8,,17,215,22,243,192,28,458,313,2510,9,,,,
MIA2000,MIA,2000,9.00,7.00,2.00,0.00,0.78,22.22,13.22,35.44,24.22,56.40,6.21,0.05,0.04,0.06,74.70,32.78,4.21,0.04,4.92,4.81,1.44,0.02,15.33,7.67,6.56,1.11,13.33,0.36,0.22,1.00,2.44,0.95,1.78,0.94,0.00,6.00,27.61,1.00,1.00,0.78,1.56,0.00,35.00,55.20,5.61,0.02,0.05,0.10,61.20,24.22,4.35,0.02,301.56,2.78,18.56,12.67,0.29,1.44,0.54,5.22,6.89,6.33,3.78,2.89,2.22,0.33,7.44,36.39,4.00,5.00,0.00,MIA,,47,62,57,34,26,20,3,67,327.5,13,114,167,1766,7,15,31,218,4,25,2714,15,0,54,9,9,18,14,315,0,2,59,10,120,22,22,21,16,13,295,69,4:41:11,138,9,,14,119,10,200,123,81,319,218,1354,9,,,,
MIN2000,MIN,2000,9.00,7.00,2.00,0.00,0.78,24.11,22.67,46.78,31.00,59.10,7.67,0.06,0.05,0.09,86.00,29.00,4.99,0.03,6.10,5.44,2.11,0.02,20.11,6.56,12.00,1.56,12.67,0.45,1.00,0.56,2.67,1.00,1.89,0.94,0.11,3.67,24.06,1.00,2.33,0.81,1.44,0.00,36.33,58.40,6.31,0.04,0.01,0.06,89.20,23.22,4.54,0.04,334.78,0.89,20.00,12.78,0.41,1.00,0.22,4.33,7.44,4.22,8.11,5.33,5.78,3.67,7.22,43.33,5.00,3.00,1.00,MIN,,39,67,38,73,48,52,33,65,390,9,115,180,2065,14,3,18,209,8,8,3013,16,1,33,21,21,16,13,327,0,9,108,14,114,24,23,23,17,19,261,59,4:42:51,181,7,,24,204,17,217,165,13,421,279,2140,13,,,,
NOR2000,NOR,2000,9.00,6.00,3.00,0.00,0.67,20.33,15.78,36.11,30.56,61.50,6.20,0.04,0.03,0.08,83.60,34.22,3.99,0.03,4.85,4.52,1.78,0.02,20.33,8.11,10.44,1.78,14.89,0.46,1.22,0.46,2.56,1.00,1.22,0.73,0.22,4.89,22.30,1.00,1.33,0.67,1.33,0.00,31.44,58.00,5.70,0.03,0.04,0.13,68.90,22.11,3.66,0.02,260.22,2.00,15.33,13.00,0.33,1.11,0.30,5.44,6.33,3.33,5.22,3.00,6.67,2.78,3.33,40.39,2.00,6.00,1.00,NOR,,49,57,30,47,27,60,25,30,363.5,10,117,138,1613,8,12,36,199,3,18,2342,8,2,44,12,12,18,12,283,0,11,94,16,134,23,21,21,11,16,308,73,4:52:58,183,9,,22,142,12,183,169,41,325,275,1705,8,,,,
NWE2000,NWE,2000,9.00,2.00,7.00,0.00,0.22,17.33,20.78,38.11,33.78,58.60,5.50,0.04,0.03,0.11,76.10,27.56,3.28,0.02,4.25,5.11,1.56,0.02,17.44,5.00,10.56,1.89,15.33,0.36,2.00,0.50,1.89,1.00,1.89,0.76,0.00,5.56,26.46,1.00,2.00,0.85,1.22,0.11,33.00,57.20,6.58,0.04,0.03,0.06,82.00,30.33,3.85,0.03,333.67,1.67,20.33,14.22,0.43,0.89,0.88,4.44,5.44,1.89,5.56,4.22,7.56,3.56,5.11,40.00,4.00,5.00,0.00,40,,40,49,17,50,38,68,32,46,360,8,128,183,1953,13,8,18,273,7,15,3003,13,0,50,18,18,13,11,297,1,18,95,17,138,17,15,15,17,14,248,45,4:25:02,157,5,,33,187,11,156,178,-31,343,304,1673,9,,,,
NYG2000,NYG,2000,9.00,7.00,2.00,0.00,0.78,18.67,12.78,31.44,31.67,59.30,5.96,0.04,0.02,0.05,80.90,34.33,4.17,0.03,4.90,4.66,1.22,0.02,20.22,7.67,11.67,0.89,14.33,0.40,0.67,0.67,2.22,1.00,1.44,0.77,0.00,5.33,27.96,0.83,1.11,0.58,0.78,0.00,35.78,55.90,6.00,0.03,0.04,0.07,71.50,22.11,3.07,0.02,282.44,1.78,16.56,13.56,0.39,1.00,0.00,3.78,5.67,3.78,5.44,1.11,4.11,3.89,3.67,39.39,2.00,7.00,0.00,48,,34,51,34,49,10,37,35,33,354.5,9,122,149,1931,11,12,24,199,3,16,2542,10,0,48,12,10,12,7,322,0,6,105,8,129,20,18,18,13,11,309,69,4:53:41,182,9,,15,115,11,168,169,53,283,285,1700,7,,,,
NYJ2000,NYJ,2000,9.00,6.00,3.00,0.00,0.67,23.11,21.44,44.56,38.33,55.70,6.08,0.04,0.04,0.03,70.60,26.00,3.68,0.02,5.03,4.88,2.44,0.02,19.67,5.11,12.33,2.22,14.11,0.41,0.89,0.75,2.56,1.00,2.33,0.76,0.22,4.67,28.71,1.00,2.11,0.83,2.22,0.00,33.78,52.00,6.17,0.03,0.04,0.08,67.60,29.56,3.83,0.03,321.56,2.22,17.78,15.22,0.44,0.67,0.50,5.00,5.56,3.33,8.89,6.67,7.33,2.22,5.22,39.33,6.00,3.00,0.00,48,,45,50,30,80,60,66,20,47,354,6,137,160,1875,10,12,23,266,7,20,2894,16,2,42,19,19,24,20,304,0,8,111,20,127,23,20,20,21,22,234,46,4:28:07,177,6,,9,193,15,208,192,15,401,345,2097,15,,,,
OAK2000,OAK,2000,9.00,8.00,1.00,0.00,0.89,28.44,19.11,47.56,29.67,60.70,6.70,0.05,0.02,0.05,91.20,31.22,4.63,0.05,5.50,5.34,1.00,0.02,21.00,7.33,11.22,2.44,12.22,0.39,0.11,1.00,3.33,1.00,2.56,0.61,0.11,4.33,29.44,1.00,2.11,0.60,1.00,0.00,39.33,62.40,6.55,0.05,0.03,0.05,84.90,24.67,3.85,0.02,352.44,2.33,22.00,12.78,0.42,1.11,0.20,6.00,8.78,5.67,7.33,4.56,6.44,2.22,5.89,43.39,5.00,4.00,0.00,OAK,,54,79,51,66,41,58,20,53,390.5,10,115,198,2317,16,11,18,222,4,21,3172,14,1,39,19,19,15,9,354,0,1,101,22,110,30,28,28,23,9,281,66,4:48:24,189,14,,14,172,14,256,162,84,428,267,1790,5,,,,
PHI2000,PHI,2000,10.00,6.00,4.00,0.00,0.60,20.40,14.70,35.10,34.80,56.60,5.35,0.03,0.03,0.07,70.20,25.10,5.00,0.02,5.01,4.51,1.80,0.02,18.00,5.80,10.90,1.30,13.60,0.39,0.70,0.57,2.30,0.90,1.70,0.88,0.20,5.70,31.56,1.00,1.30,0.84,1.60,0.00,33.40,55.10,5.13,0.02,0.04,0.09,61.50,28.80,4.27,0.02,294.20,1.90,17.80,13.90,0.32,1.70,0.47,2.70,5.70,4.00,7.70,2.40,3.70,2.70,5.90,39.55,4.00,6.00,0.00,PHI,,27,57,40,77,24,37,27,59,395.5,17,139,178,1713,6,13,31,288,7,19,2942,15,2,57,13,13,19,16,334,0,7,109,13,136,23,21,19,17,18,251,58,4:53:08,180,8,,23,147,12,204,197,57,351,348,1861,12,,,,
PIT2000,PIT,2000,9.00,5.00,4.00,0.00,0.56,15.22,10.33,25.56,27.22,47.30,5.50,0.02,0.01,0.09,66.50,32.22,3.99,0.04,4.51,4.60,1.11,0.02,16.44,7.00,7.44,2.00,14.22,0.34,0.56,0.60,1.44,0.92,1.89,0.88,0.00,6.11,30.95,1.00,0.67,0.85,1.89,0.00,31.00,53.40,5.72,0.02,0.05,0.07,58.70,26.56,3.67,0.00,274.56,2.22,14.22,13.56,0.33,1.00,0.56,2.56,4.78,3.56,4.33,4.11,2.00,1.00,3.22,36.50,2.00,7.00,0.00,PIT,,23,43,32,39,37,18,9,29,328.5,9,122,128,1595,5,13,19,239,1,20,2471,15,0,55,6,6,20,17,279,0,5,67,18,128,13,13,12,17,10,290,63,4:41:50,148,9,,21,93,4,137,116,44,230,245,1348,3,,,,
SDG2000,SDG,2000,9.00,0.00,9.00,0.00,0.00,16.11,26.22,42.33,36.89,57.20,5.78,0.03,0.05,0.09,65.10,22.33,2.98,0.02,4.47,4.90,2.67,0.02,16.89,4.00,10.89,2.00,13.89,0.37,0.89,0.13,1.78,1.00,1.89,0.71,0.33,5.33,30.50,1.00,2.67,0.86,2.00,0.11,34.78,62.60,6.48,0.07,0.02,0.07,97.40,28.00,3.35,0.01,319.11,1.11,20.11,14.89,0.37,0.56,0.80,2.78,5.67,4.11,3.56,5.56,7.44,5.89,7.00,40.17,4.00,5.00,0.00,SDG,,25,51,37,32,50,67,53,63,361.5,5,134,181,2029,21,6,21,252,3,10,2872,12,3,48,24,24,21,18,313,1,8,98,18,125,16,13,13,17,24,201,36,4:26:41,152,5,,30,236,9,145,190,-91,381,332,1918,16,,,,
SEA2000,SEA,2000,10.00,3.00,7.00,0.00,0.30,15.70,23.90,39.60,29.00,60.30,5.42,0.04,0.05,0.12,70.30,24.20,4.34,0.01,4.62,6.06,2.50,0.02,16.80,5.60,10.40,0.80,11.70,0.33,0.80,0.50,1.70,1.00,1.80,0.72,0.10,4.80,24.15,1.00,2.30,0.89,2.40,0.00,32.50,65.80,7.69,0.05,0.03,0.05,93.70,29.70,4.59,0.03,386.20,1.30,20.00,12.80,0.41,0.40,0.25,3.30,5.50,2.60,4.30,5.40,9.60,4.00,4.90,41.00,3.00,6.00,1.00,SEA,,33,55,26,43,54,96,40,49,410,4,128,200,2499,15,9,15,297,8,13,3862,13,1,48,23,23,27,24,325,0,8,104,8,117,17,16,16,18,25,242,56,4:27:50,168,4,,36,239,11,157,175,-82,396,290,1572,14,,,,
SFO2000,SFO,2000,10.00,2.00,8.00,0.00,0.20,25.30,32.30,57.60,37.20,62.40,7.16,0.07,0.02,0.03,99.20,25.50,4.78,0.02,6.10,6.17,1.20,0.02,21.00,6.50,12.80,1.70,12.60,0.45,1.20,0.42,3.30,0.97,1.10,0.64,0.20,4.20,20.86,1.00,3.60,0.86,1.90,0.00,34.90,62.20,8.19,0.06,0.02,0.05,102.50,28.90,4.11,0.05,404.70,1.20,24.10,12.40,0.44,0.70,0.86,3.10,8.50,5.50,8.20,5.40,11.90,7.30,7.10,50.35,6.00,3.00,1.00,SFO,,31,85,55,82,54,119,73,71,503.5,7,124,241,2858,21,6,18,289,15,12,4047,7,2,42,36,36,22,19,349,0,12,128,17,126,33,31,30,11,12,255,65,4:46:23,210,8,,10,323,25,253,232,-70,576,372,2664,7,,,,
STL2000,STL,2000,9.00,7.00,2.00,0.00,0.78,39.33,31.00,70.33,37.33,67.60,9.91,0.08,0.04,0.07,112.30,24.00,4.75,0.04,7.58,6.01,1.78,0.02,24.56,6.56,16.89,1.11,11.56,0.50,0.78,0.86,4.89,1.00,1.89,0.88,0.78,2.67,25.08,1.00,3.22,0.80,1.78,0.00,33.89,62.30,7.62,0.06,0.03,0.10,95.60,21.00,4.38,0.06,350.00,1.56,20.11,11.22,0.37,0.78,0.57,6.00,12.33,11.22,9.78,8.22,7.89,5.56,9.33,55.06,7.00,2.00,0.00,STL,,54,111,101,88,74,71,50,84,495.5,7,101,181,2323,18,9,30,189,11,14,3150,15,7,24,29,29,20,16,305,0,7,152,10,104,44,37,37,17,16,216,59,4:47:07,221,14,,23,279,26,354,227,75,633,336,3330,12,,,,
TAM2000,TAM,2000,9.00,5.00,4.00,0.00,0.56,25.78,16.89,42.67,28.78,54.10,6.47,0.05,0.03,0.05,80.90,30.33,3.87,0.03,5.00,4.46,1.78,0.02,17.78,7.11,9.22,1.44,12.67,0.38,0.78,0.29,2.89,1.00,2.22,0.80,0.00,4.78,31.63,1.00,1.44,0.68,1.44,0.00,37.00,59.50,5.07,0.03,0.04,0.12,68.30,23.11,4.36,0.02,288.33,2.33,16.78,14.22,0.31,1.22,0.55,6.44,8.89,4.78,5.67,2.11,6.11,1.78,6.56,37.39,9.00,0.00,0.00,TAM,,58,80,43,51,19,55,16,59,336.5,11,128,151,1688,10,14,41,208,5,21,2595,16,0,43,13,13,19,13,333,0,7,83,13,114,26,26,26,20,16,273,64,4:32:22,160,9,,14,152,13,232,140,80,384,259,1675,7,,,,
TEN2000,TEN,2000,9.00,8.00,1.00,0.00,0.89,20.11,13.89,34.00,28.22,61.80,7.01,0.04,0.04,0.06,84.10,33.11,3.77,0.02,5.12,4.44,1.56,0.02,17.22,5.67,10.44,1.11,14.44,0.43,0.67,0.33,2.11,1.00,2.33,0.76,0.00,5.11,23.09,1.00,1.56,0.64,1.00,0.00,30.89,51.40,5.30,0.03,0.04,0.10,61.70,24.89,3.92,0.02,261.33,2.11,15.56,13.78,0.33,0.56,0.20,3.00,8.22,3.00,5.56,1.78,3.78,1.89,6.44,37.50,4.00,5.00,0.00,TEN,,27,74,27,50,16,34,17,58,337.5,5,124,140,1473,7,11,28,224,5,19,2352,16,0,46,14,14,14,9,278,0,6,94,10,130,19,19,19,21,14,298,51,5:00:29,155,5,,15,125,11,181,157,56,306,254,1780,9,,,,
WAS2000,WAS,2000,10.00,6.00,4.00,0.00,0.60,18.50,15.80,34.30,33.80,62.70,6.72,0.03,0.04,0.05,77.90,30.50,4.11,0.04,5.34,4.42,1.90,0.02,20.20,6.70,12.30,1.20,13.50,0.42,0.70,0.57,2.20,0.95,1.70,0.65,0.10,4.80,25.31,1.00,1.40,0.84,1.60,0.00,30.30,54.10,5.31,0.03,0.04,0.10,67.10,24.50,3.86,0.01,255.30,1.90,15.50,12.60,0.35,0.30,1.00,3.80,5.00,3.90,5.50,4.00,5.30,1.20,5.30,39.80,4.00,6.00,0.00,WAS,,38,50,39,55,40,53,12,53,398,3,126,155,1608,9,11,30,245,3,19,2553,11,1,48,14,14,19,16,303,0,7,123,12,135,22,21,20,17,19,305,67,5:24:26,202,12,,17,158,10,185,212,27,343,338,2270,13,,,,
ARI1999,ARI,1999,9.00,3.00,6.00,0.00,0.33,12.78,20.78,33.56,34.56,49.80,4.76,0.01,0.06,0.09,46.00,25.56,3.05,0.02,3.84,4.92,2.67,0.02,14.56,4.22,8.78,1.56,14.56,0.26,0.78,0.43,1.22,1.00,2.11,0.68,0.11,7.11,31.58,0.95,2.11,0.59,1.11,0.00,29.78,61.20,6.34,0.05,0.03,0.08,86.80,33.00,4.00,0.02,320.67,1.78,16.67,14.56,0.33,0.67,0.33,0.67,6.67,3.22,2.22,8.44,4.33,3.22,4.78,40.00,2.00,7.00,0.00,ARI,,6,60,29,20,76,39,29,43,360,6,131,150,1699,14,8,22,297,5,16,2886,13,1,64,20,19,17,10,268,0,7,79,14,131,11,10,10,19,24,230,38,4:11:50,131,6,,27,187,4,115,155,-72,302,311,1479,18,,,,
ATL1999,ATL,1999,9.00,2.00,7.00,0.00,0.22,13.00,24.00,37.00,31.89,55.40,6.44,0.03,0.03,0.13,75.60,23.89,2.95,0.01,4.61,5.11,2.33,0.02,16.11,3.56,11.44,1.11,13.22,0.33,1.22,0.36,1.44,1.00,1.44,0.62,0.00,5.33,25.92,1.00,2.67,0.67,1.56,0.00,28.56,58.40,6.58,0.05,0.03,0.09,85.90,30.67,4.15,0.03,315.11,1.22,17.78,14.22,0.41,1.11,0.40,1.56,4.00,3.11,4.33,5.33,10.11,4.89,3.00,40.72,4.00,5.00,0.00,55,,14,36,28,39,48,91,44,27,366.5,10,128,160,1690,13,7,22,276,8,11,2836,8,0,48,24,24,21,14,257,0,11,103,10,119,13,13,13,13,21,215,32,4:24:19,145,3,,36,216,10,117,159,-99,333,287,1848,10,,,,
BAL1999,BAL,1999,9.00,3.00,6.00,0.00,0.33,15.44,16.67,32.11,33.67,45.50,4.54,0.02,0.04,0.09,52.60,28.56,4.12,0.02,4.14,3.72,1.78,0.02,15.67,6.22,8.33,1.11,14.67,0.27,1.00,0.33,1.56,1.00,2.00,0.72,0.11,7.00,30.63,0.94,1.67,0.81,1.44,0.00,33.89,55.70,4.59,0.03,0.03,0.08,69.90,27.22,3.03,0.02,237.89,1.56,15.44,15.89,0.31,0.78,0.57,3.33,3.56,3.67,4.22,2.22,4.44,3.33,6.67,36.72,3.00,6.00,0.00,45,,30,32,33,38,20,40,30,60,330.5,7,143,139,1399,10,8,25,245,4,14,2141,13,1,63,16,15,16,13,305,0,9,75,10,132,14,12,12,18,16,257,56,4:36:45,141,7,,28,150,6,139,138,-11,289,303,1377,11,,,,
